Index,Product,Value_EU,Value_NLD,Percentage
1351,291529,31607.689,21219.452,67.13382937
1352,620292,31602.114,55.225,0.174750968
1353,842219,31397.569,3728.145,11.87399254
1354,100630,31382.887,414.108,1.319534433
1355,620192,31371.356,153.033,0.487811238
1356,841720,31369.806,108.047,0.344429927
1357,853080,31334.902,3690.397,11.77727315
1358,845180,31268.909,8237.983,26.34560419
1359,293629,31264.375,3121.078,9.982857486
1360,841919,31262.582,4404.969,14.09022774
1361,270300,31247.186,4582.906,14.6666199
1362,851850,31226.084,776.259,2.485931313
1363,847230,31192.133,7871.932,25.23691471
1364,720823,31126.337,11020.533,35.40581405
1365,940130,31077.777,308.904,0.993970708
1366,620433,31069.606,51.984,0.167314642
1367,842481,31021.304,4135.662,13.33168328
1368,830250,30916.941,853.277,2.759901117
1369,560741,30903.819,3.282,0.010620047
1370,760200,30896.793,2198.728,7.116363177
1371,283539,30679.964,74.272,0.242086334
1372,960390,30582.48,516.681,1.689467303
1373,930310,30536.407,,
1374,902990,30431.615,4854.346,15.95165423
1375,701790,30430.35,2774.146,9.116378878
1376,291449,30401.75,7.546,0.02482094
1377,721430,30385.569,,
1378,920710,30355.692,1216.506,4.007505413
1379,820810,30337.341,4945.755,16.30253291
1380,854690,30325.82,320.806,1.057864223
1381,930629,30307.476,19.144,0.063165933
1382,854620,30305.843,103.717,0.342234334
1383,901520,30287.305,3075.161,10.1533002
1384,441810,30283.012,2.381,0.007862494
1385,40410,30280.741,143.266,0.473125806
1386,620463,30251.854,123.752,0.409072449
1387,381900,30210.826,43.612,0.144358847
1388,731814,30158.193,469.809,1.557815483
1389,840130,30149.724,,
1390,330112,30092.778,222.932,0.74081562
1391,530919,30066.149,42.464,0.141235248
1392,830890,30038.192,2564.625,8.537880709
1393,40700,30010.882,18178.209,60.5720585
1394,391290,29990.464,63.811,0.212770966
1395,40640,29976.101,7.831,0.026124145
1396,110820,29946.449,14470.892,48.32256405
1397,740819,29903.755,43.428,0.145225909
1398,851890,29697.654,308.914,1.040196643
1399,640319,29679.578,401.727,1.353546873
1400,480431,29651.937,1.633,0.005507229
1401,290219,29466.384,6245.849,21.19652347
1402,392051,29457.656,369.507,1.254366607
1403,841510,29406.082,378.237,1.28625432
1404,843420,29405.378,1198.535,4.075904074
1405,870821,29400.225,38.413,0.130655463
1406,390710,29282.279,3568.648,12.18705689
1407,820830,29272.423,2115.041,7.225370445
1408,290329,29214.897,5489.533,18.79018434
1409,854520,29214.334,94.031,0.321865972
1410,310520,29144.606,1474.113,5.057927357
1411,283526,29137.047,21984.815,75.4531336
1412,650610,29126.589,264.776,0.90905255
1413,282200,29053.692,692.999,2.385235584
1414,830140,29051.491,1307.774,4.501572742
1415,851821,29034.075,240.315,0.827699866
1416,847690,28933.012,9876.457,34.13559916
1417,310590,28918.627,8225.49,28.4435703
1418,850980,28880.996,259.336,0.897946871
1419,902820,28868.33,121.68,0.421499962
1420,284990,28862.938,1430.128,4.954894058
1421,903220,28803.253,381.937,1.326020363
1422,290549,28761.711,351.661,1.222670654
1423,851679,28749.853,96.459,0.335511281
1424,560490,28744.708,56.146,0.195326388
1425,920590,28734.833,273.19,0.950727641
1426,481910,28702.861,1427.353,4.972859674
1427,721331,28690.709,237.338,0.82722947
1428,841960,28601.562,4052.313,14.16815277
1429,851420,28582.279,221.761,0.775868852
1430,290543,28553.192,568.709,1.991752796
1431,732599,28541.534,4762.335,16.68563084
1432,330119,28527.18,113.884,0.39921226
1433,71120,28512.198,,
1434,853939,28507.541,1178.817,4.135105865
1435,720842,28507.4,130.685,0.45842483
1436,722920,28474.544,,
1437,550490,28468.534,40.596,0.142599545
1438,611090,28449.002,14.338,0.050398956
1439,620461,28387.942,15.786,0.055608117
1440,293420,28338.23,37.491,0.132298312
1441,930100,28330.341,171.43,0.605110966
1442,480421,28316.711,,
1443,620339,28233.339,57.145,0.202402557
1444,790310,28232.013,,
1445,91091,28218.47,8.953,0.031727447
1446,840910,28206.305,51.972,0.184256676
1447,844839,28176.636,372.605,1.32238994
1448,820232,28139.678,259.53,0.922292003
1449,284690,28109.556,0.505,0.001796542
1450,380190,28044.074,9.874,0.035208864
1451,701339,27962.447,30.038,0.107422644
1452,842091,27956.735,531.658,1.901717064
1453,750400,27907.547,4.031,0.014444122
1454,440320,27879.886,36.86,0.13221001
1455,260111,27651.617,306.873,1.1097832
1456,848041,27612.071,0.79,0.002861068
1457,845090,27579.188,13.276,0.048137748
1458,844849,27568.906,124.977,0.453325932
1459,291411,27526.77,3484.841,12.65982533
1460,293361,27455.171,17887.529,65.15176686
1461,630260,27409.456,35.162,0.128284195
1462,721660,27395.906,9831.81,35.88788047
1463,482010,27391.768,365.324,1.333699964
1464,71021,27350.937,1031.132,3.770006124
1465,871200,27315.095,2235.858,8.185430071
1466,30759,27274.666,,
1467,811220,27267.655,544.249,1.99595088
1468,610443,27248.762,136.087,0.499424524
1469,120930,27174.671,12198.973,44.89096851
1470,321490,27158.292,786.444,2.895778571
1471,720529,27088.713,26.875,0.099211063
1472,700231,27067.748,3097.224,11.44248868
1473,903020,27021.004,347.122,1.284637684
1474,850212,27001.107,464.889,1.72174052
1475,392112,26935.826,50.957,0.189179274
1476,240220,26897.824,279.631,1.039604542
1477,902910,26888.186,1050.328,3.906280625
1478,391220,26799.543,,
1479,842549,26757.184,891.309,3.331101659
1480,722990,26737.904,47.969,0.179404489
1481,590320,26698.18,914.644,3.425866482
1482,291900,26639.018,1248.206,4.685630679
1483,701920,26557.251,2102.903,7.91837604
1484,283531,26529.354,32.058,0.120839731
1485,831120,26480.078,3191.938,12.05411102
1486,844230,26440.222,5056.743,19.12519116
1487,90230,26405.315,59.038,0.223583775
1488,482110,26404.309,3237.44,12.26102906
1489,200930,26366.529,80.366,0.304803109
1490,854330,26360.09,644.203,2.443857362
1491,761610,26355.107,243.644,0.924465987
1492,560130,26339.862,21689.377,82.34430765
1493,611430,26257.089,29.98,0.114178689
1494,200892,26049.242,65.206,0.250318224
1495,950629,25955.878,924.308,3.561073912
1496,844090,25952.01,1384.756,5.335833332
1497,848320,25786.175,387.82,1.503984209
1498,845921,25775.025,4503.076,17.47069498
1499,630649,25761.943,0.66,0.002561919
1500,844140,25706.393,17279.623,67.21916607
1501,840710,25666.941,27.342,0.106526134
1502,320710,25628.818,9891.703,38.59601719
1503,71022,25551.132,2964.105,11.60067977
1504,40900,25549.542,583.045,2.282017423
1505,30379,25487.196,361.558,1.418586807
1506,284590,25445.482,12315.004,48.39760552
1507,282300,25432.519,8.427,0.033134744
1508,292690,25416.908,9.836,0.038698649
1509,151490,25388.935,11502.342,45.30454704
1510,290542,25388.664,,
1511,860711,25372.253,5.013,0.019757804
1512,630130,25355.639,7.477,0.029488509
1513,381220,25349.373,32.414,0.12786904
1514,610990,25313.143,124.987,0.49376326
1515,550390,25291.312,0.108,0.000427024
1516,854160,25283.468,107.574,0.425471696
1517,370790,25255.612,2120.508,8.396185371
1518,151930,25241.637,5387.341,21.34307296
1519,845130,25186.594,558.598,2.217838585
1520,600293,25093.265,356.894,1.422270079
1521,220840,25028.308,4015.469,16.04370939
1522,851529,25020.267,216.362,0.864746967
1523,950790,25004.125,9.053,0.036206026
1524,230890,24937.079,2535.519,10.16766639
1525,902810,24931.992,542.842,2.177290928
1526,750220,24920.032,20.591,0.082628305
1527,850410,24867.797,3538.881,14.23077806
1528,731010,24836.84,1218.388,4.905567697
1529,390750,24818.393,10850.528,43.71970417
1530,392061,24817.092,5017.81,20.21916992
1531,731520,24738.399,668.913,2.703946201
1532,620640,24718.166,70.025,0.283293672
1533,292990,24713.991,282.624,1.143578955
1534,152090,24670.059,458.603,1.858945696
1535,842519,24657.212,1035.834,4.200937235
1536,620459,24649.544,19.743,0.080094788
1537,720923,24636.839,8184.765,33.22165234
1538,851090,24630.469,12338.282,50.09357313
1539,911390,24584.24,19.305,0.078525917
1540,850433,24531.735,68.687,0.279992426
1541,846630,24492.51,867.261,3.540923327
1542,290613,24484.812,1563.523,6.385685134
1543,690390,24456.966,62.961,0.257435857
1544,850432,24418.851,997.642,4.085540307
1545,400940,24319.677,141.335,0.581154922
1546,291890,24312.358,57.78,0.237656915
1547,710490,24300.895,566.025,2.329235199
1548,920120,24136.958,15.617,0.064701608
1549,721230,24068.228,17577.683,73.03272597
1550,550320,24054.807,12.914,0.053685735
1551,741991,24040.824,74.343,0.309236489
1552,760611,23983.265,116.425,0.485442662
1553,370210,23958.355,49.097,0.204926423
1554,853540,23922.74,40.992,0.171351609
1555,711411,23908.862,17.14,0.071688899
1556,900490,23899.737,146.688,0.613764076
1557,490890,23771.597,932.706,3.923615229
1558,843510,23745.811,138.982,0.585290601
1559,382340,23670.13,343.643,1.451800222
1560,846711,23668.692,472.936,1.99815013
1561,870990,23623.329,2427.084,10.27409812
1562,290949,23608.388,4048.523,17.14866343
1563,731590,23605.951,1293.822,5.480914537
1564,740990,23558.254,30.339,0.128782889
1565,850422,23511.727,1.352,0.005750322
1566,180400,23452.051,19132.801,81.58263429
1567,732510,23448.702,240.975,1.027668824
1568,853610,23406.068,365.455,1.561368616
1569,960810,23400.385,36.906,0.157715354
1570,730531,23340.331,40.256,0.172473989
1571,851230,23268.354,6.974,0.029972038
1572,270810,23253.638,40.186,0.17281597
1573,842382,23139.303,1065.072,4.602869844
1574,853329,23135.431,20.363,0.088016515
1575,700992,23047.564,172.468,0.748313358
1576,401490,23000.917,3.722,0.016181964
1577,290230,22865.581,,
1578,842531,22838.929,1664.345,7.287316319
1579,820720,22834.835,587.955,2.574816065
1580,720822,22829.492,11175.161,48.95054607
1581,391110,22826.146,8329.328,36.49029495
1582,830260,22823.435,3190.899,13.98080087
1583,51191,22806.493,3292.801,14.43799799
1584,960839,22768.605,60.576,0.266050555
1585,620452,22696.292,288.813,1.272511827
1586,590410,22593.003,21074.641,93.27950339
1587,950440,22557.397,789.627,3.500523575
1588,640291,22544.154,28.802,0.127758176
1589,240310,22492.56,1923.945,8.553695089
1590,400220,22465.377,38.939,0.173328941
1591,210120,22392.745,160.08,0.714874393
1592,920600,22378.139,9607.006,42.93031695
1593,381129,22321.506,902.325,4.042401978
1594,360100,22313.97,,
1595,854800,22303.692,1114.63,4.997513416
1596,630221,22301.651,5.605,0.025132668
1597,843790,22292.234,2445.662,10.9709148
1598,732190,22276.528,195.096,0.875791775
1599,281700,22266.13,18720.383,84.07560272
1600,845121,22254.032,169.219,0.760397037
1601,842122,22253.223,28.16,0.126543467
1602,701391,22250.036,36.35,0.163370522
1603,282580,22146.808,,
1604,903031,22134.725,379.209,1.713185956
1605,810291,22127.871,39.073,0.176578217
1606,842920,22127.078,475.304,2.148064918
1607,920999,22120.547,1348.259,6.095052713
1608,281210,22073.504,29.243,0.132480099
1609,210330,22056.96,29.52,0.133835306
1610,390520,22054.752,0.579,0.002625285
1611,294200,22052.39,505.719,2.293261637
1612,844820,22024.437,216.63,0.983589274
1613,321390,21887.096,2006.558,9.167767163
1614,740610,21859.648,1606.134,7.347483363
1615,820540,21821.021,136.048,0.623472201
1616,740829,21761.712,94.465,0.43408809
1617,721912,21752.825,6.024,0.027692955
1618,731824,21649.943,3398.491,15.69745934
1619,590699,21633.835,286.183,1.322849139
1620,851430,21631.272,29.624,0.136949875
1621,480560,21630.754,2.051,0.00948187
1622,280429,21614.085,67.588,0.312703499
1623,821000,21608.799,96.799,0.447961037
1624,730719,21578.87,424.712,1.968184618
1625,621149,21566.522,18.546,0.085994394
1626,620332,21563.663,16.089,0.074611628
1627,330749,21544.414,125.946,0.584587727
1628,844540,21542.573,91.044,0.422623611
1629,291539,21528.911,161.581,0.750530299
1630,160430,21522.907,1261.902,5.863064873
1631,902590,21521.527,583.655,2.711959054
1632,380210,21506.698,12040.945,55.98695346
1633,400591,21478.979,15.922,0.074128291
1634,290110,21467.833,133.914,0.623789089
1635,320419,21461.582,617.673,2.878040398
1636,380630,21456.962,14886.002,69.37609341
1637,110819,21445.925,740.377,3.452296882
1638,151790,21406.15,1711.037,7.993202888
1639,283524,21399.831,79.093,0.369596377
1640,290361,21352.793,,
1641,870600,21244.54,171.414,0.806861434
1642,340119,21239.9,366.789,1.726886661
1643,900140,21093.595,3.999,0.018958362
1644,820411,21086.948,807.409,3.828951444
1645,300320,21033.893,51.396,0.24434849
1646,40221,21028.238,18828.062,89.53704062
1647,321511,21008.482,324.907,1.546551531
1648,901540,20993.739,496.083,2.363004513
1649,482320,20844.207,795.327,3.815578112
1650,291090,20822.995,1600.375,7.685613909
1651,440110,20782.843,52.993,0.254984364
1652,630239,20756.939,22.462,0.108214414
1653,381090,20755.76,142.636,0.687211646
1654,240110,20755.698,0.01,4.82E-05
1655,590500,20727.929,4247.945,20.49382261
1656,841780,20707.503,589.021,2.844481056
1657,842111,20632.429,263.478,1.27700912
1658,350699,20612.051,274.802,1.333210363
1659,290270,20589.583,,
1660,50510,20573.965,,
1661,853929,20555.125,73.456,0.357360999
1662,848510,20554.929,833.776,4.056331209
1663,290290,20533.769,392.209,1.910068239
1664,830220,20472.327,134.383,0.656412923
1665,810292,20432.827,0.503,0.002461725
1666,391722,20431.697,2451.64,11.99919909
1667,871640,20427.015,403.477,1.975212727
1668,721520,20401.864,2.668,0.013077236
1669,271290,20357.752,3817.134,18.75027262
1670,721712,20357.258,84.506,0.415114845
1671,842860,20348.905,624.707,3.069978458
1672,60299,20343.898,15825.025,77.78757542
1673,841320,20337.032,883.1,4.342324878
1674,621143,20329.172,107.936,0.530941447
1675,401695,20317.595,460.133,2.264702097
1676,700232,20271.624,,
1677,293623,20270.681,10626.451,52.42276271
1678,750610,20138.526,225.429,1.119391757
1679,390430,20065.507,,
1680,610462,20038.648,660.272,3.294992756
1681,860800,20033.787,55.188,0.275474627
1682,230110,19990.905,958.758,4.795970968
1683,731411,19972.263,1227.497,6.146008592
1684,190540,19916.1,824.09,4.137808105
1685,841861,19909.027,369.571,1.856298653
1686,621050,19903.484,35.041,0.176054604
1687,845129,19883.168,136.58,0.686912669
1688,270112,19817.141,,
1689,91020,19798.114,2906.197,14.67916085
1690,847890,19794.124,2704.501,13.66315074
1691,730792,19784.35,227.842,1.151627423
1692,830629,19766.714,234.643,1.187061238
1693,291719,19744.023,81.063,0.410569822
1694,292310,19697.712,418.65,2.125373749
1695,282739,19694.736,118.279,0.60056149
1696,820570,19670.783,185.059,0.940781056
1697,760521,19642.618,9072.736,46.18903651
1698,740821,19641.368,300.659,1.530743683
1699,290729,19599.355,9.247,0.047180124
1700,121020,19598.005,797.886,4.071261335
1701,843240,19591.559,5654.461,28.8617205
1702,391620,19583.713,1306.894,6.673371898
1703,811299,19509.356,21.006,0.107671417
1704,910121,19499.194,506.253,2.596276544
1705,284180,19471.848,,
1706,843621,19469.117,16247.771,83.45407242
1707,841911,19437.109,2193.262,11.28389001
1708,610442,19401.838,105.536,0.543948465
1709,280511,19391.62,,
1710,580632,19366.085,126.749,0.654489537
1711,210320,19264.71,37.574,0.195040569
1712,681310,19263.895,51.797,0.268881241
1713,610342,19201.217,239.148,1.245483555
1714,840510,19199.186,1678.281,8.741417475
1715,940140,19183.342,54.289,0.283000741
1716,560750,19165.671,531.818,2.774846756
1717,370320,19132.554,18819.288,98.36265456
1718,81190,19123.199,54.879,0.286976044
1719,540410,19118.921,111.407,0.582705478
1720,851999,19088.146,1309.39,6.859702351
1721,391890,19082.331,341.993,1.79219719
1722,170230,19079.749,566.257,2.967843026
1723,851190,19062.596,128.243,0.672746776
1724,620453,19014.609,58.445,0.307368929
1725,160411,18970.108,628.788,3.314625304
1726,870710,18924.916,256.494,1.355324378
1727,841830,18808.837,626.533,3.331056567
1728,321590,18786.166,4306.445,22.92349062
1729,40630,18770.767,9367.033,49.90223894
1730,610821,18711.369,13255.151,70.84009192
1731,846792,18679.838,55.048,0.294692063
1732,190520,18677.354,641.551,3.434913746
1733,902490,18666.719,869.513,4.658092298
1734,253010,18640.003,4.028,0.021609439
1735,283640,18575.947,4.401,0.023691928
1736,392092,18509.946,751.806,4.061632595
1737,382330,18506.869,50.295,0.27176396
1738,540241,18455.627,237.936,1.289232818
1739,400829,18443.373,190.397,1.03233286
1740,845221,18407.343,84.902,0.461239843
1741,691310,18350.053,119.262,0.649927278
1742,731430,18315.626,1075.521,5.872149824
1743,680610,18312.523,4455.401,24.32980425
1744,30614,18295.07,447.752,2.447391565
1745,853521,18286.243,89.786,0.491002991
1746,591120,18193.964,92.527,0.508558773
1747,611241,18183.458,29.693,0.163296772
1748,290719,18180.483,2597.762,14.28874029
1749,390130,18179.118,42.122,0.231705411
1750,845630,18133.905,771.885,4.256584558
1751,890710,18117.374,53.753,0.296693108
1752,732490,18113.109,1316.665,7.269127569
1753,392111,18088.632,548.454,3.032036917
1754,854121,18065.769,28.214,0.156173811
1755,846719,17950.391,1868.282,10.40802955
1756,210410,17904.373,43.288,0.241773337
1757,852729,17873.323,161.363,0.90281477
1758,700721,17823.108,509.625,2.859349783
1759,721129,17814.547,,
1760,960330,17807.793,27.502,0.154438004
1761,845819,17778.497,0.351,0.001974295
1762,420219,17772.475,178.506,1.004395842
1763,320740,17760.544,1050.094,5.912510338
1764,290410,17752.403,10.417,0.05867938
1765,722240,17694.091,14.818,0.083745472
1766,321210,17665.196,3.221,0.018233593
1767,847619,17618.302,200.571,1.138424123
1768,853529,17599.974,39.785,0.22605147
1769,481930,17584.292,2386.99,13.57455848
1770,843020,17566.079,0.41,0.002334044
1771,860730,17524.416,19.109,0.10904215
1772,870423,17519.425,1212.388,6.920249951
1773,481830,17503.81,67.626,0.386350172
1774,860721,17469.593,2.292,0.013119939
1775,843710,17432.984,1538.047,8.822626121
1776,160420,17391.114,1245.245,7.160237119
1777,380840,17364.58,950.721,5.475058999
1778,570231,17312.818,365.834,2.113081764
1779,550130,17308.015,,
1780,290539,17307.409,657.133,3.796830594
1781,290960,17291.691,818.441,4.73314611
1782,300120,17247.293,40.944,0.237393775
1783,845390,17205.352,74.227,0.431418084
1784,620349,17194.752,35.887,0.208709029
1785,821193,17183.132,20.444,0.118977146
1786,293690,17173.798,311.899,1.816132925
1787,291470,17133.498,16.346,0.095403752
1788,40490,17104.181,18.436,0.107786511
1789,701321,17091.012,22.892,0.133941747
1790,310100,16916.56,4299.218,25.4142568
1791,903110,16860.101,95.275,0.565091514
1792,842840,16859.959,,
1793,860712,16839.565,,
1794,530929,16810.314,9.495,0.056483181
1795,283210,16792.973,1.761,0.010486529
1796,481420,16792.664,712.601,4.243525625
1797,940560,16772.88,270.469,1.61253762
1798,270710,16748.651,7966.981,47.56789666
1799,490110,16714.725,938.68,5.615886591
1800,722840,16710.608,,
1801,310280,16696.775,5230.415,31.32589976
1802,400291,16693.502,0.755,0.004522718
1803,400241,16692.97,,
1804,480510,16581.432,,
1805,621710,16424.883,32.148,0.195727422
1806,270900,16396.822,,
1807,853510,16383.902,18.589,0.113458931
1808,853221,16367.525,40.739,0.248901407
1809,330430,16360.889,484.134,2.959093482
1810,490700,16292.394,3042.434,18.67395301
1811,860791,16250.583,909.819,5.59868529
1812,291639,16238.024,300.478,1.850459145
1813,870333,16227.153,53.925,0.332313376
1814,291229,16203.197,3.667,0.022631336
1815,721440,16176.461,53.651,0.331660924
1816,392030,16159.089,153.428,0.949484219
1817,910211,16158.733,446.146,2.761020929
1818,701820,16150.285,58.549,0.36252611
1819,283327,16148.315,20.128,0.124644584
1820,340120,16146.549,1294.266,8.015743798
1821,230120,16069.959,9.817,0.061089142
1822,902410,16064.954,905.168,5.634426342
1823,400599,16028.655,20.648,0.128819293
1824,400249,16012.579,,
1825,580135,15983.471,190.265,1.190385993
1826,847439,15964.906,41.458,0.25968208
1827,850940,15963.451,1266.5,7.93374816
1828,630251,15951.136,22.868,0.14336283
1829,381710,15948.243,27.449,0.172113003
1830,760310,15898.48,2.142,0.013472986
1831,480830,15858.599,2.26,0.014250944
1832,390910,15798.754,148.183,0.937941055
1833,340420,15765.237,788.973,5.004510874
1834,700719,15760.493,184.545,1.170934183
1835,620299,15721.235,75.544,0.480522046
1836,844851,15716.926,2.136,0.013590444
1837,920930,15710.945,19.588,0.124677414
1838,283329,15708.846,317.988,2.024260725
1839,621210,15704.845,147.147,0.936952896
1840,540331,15692.279,,
1841,844340,15677.868,107.838,0.687835872
1842,261100,15669.672,8.812,0.056236021
1843,291611,15666.821,1292.58,8.250429363
1844,841581,15660.221,979.129,6.252331943
1845,844630,15614.399,54.38,0.348268287
1846,560749,15436.315,298.478,1.933609155
1847,151913,15431.791,3117.079,20.19907475
1848,282560,15420.772,6.081,0.039433823
1849,960840,15397.397,0.228,0.00148077
1850,630392,15397.16,1611.608,10.46691728
1851,701610,15366.521,14.835,0.096541045
1852,290314,15342.714,480.42,3.131258264
1853,390760,15320.498,1774.061,11.57965622
1854,844790,15312.627,3.341,0.021818595
1855,901410,15311.982,1727.01,11.2788142
1856,844519,15243.799,,
1857,844859,15108.304,10.725,0.070987452
1858,610210,15097.272,25.919,0.171680023
1859,845690,15076.34,689.538,4.573643205
1860,620343,15067.742,81.253,0.539251336
1861,700711,15041.468,548.628,3.64743654
1862,70960,15029.206,14807.849,98.5271544
1863,560210,14980.47,1062.476,7.092407648
1864,854710,14976.021,168.137,1.122708094
1865,920790,14935.512,1298.889,8.696648632
1866,130231,14890.542,11.231,0.075423715
1867,330113,14854.212,39.583,0.266476606
1868,680300,14818.942,7.03,0.047439284
1869,80212,14818.078,,
1870,284190,14785.79,3219.769,21.77610395
1871,21011,14775.757,,
1872,690490,14764.702,17.062,0.115559393
1873,530911,14718.356,482.162,3.275922936
1874,330710,14717.411,200.361,1.361387543
1875,830170,14705.469,32.883,0.223610685
1876,790400,14696.794,,
1877,293340,14696.689,1.089,0.007409832
1878,293213,14667.084,376.301,2.565615633
1879,291830,14660.039,127.959,0.872842153
1880,721190,14651.464,18.999,0.129673048
1881,391721,14599.45,661.451,4.530656977
1882,570310,14596.473,5903.298,40.44331805
1883,481200,14594.65,28.098,0.192522602
1884,283630,14578,3.139,0.021532446
1885,847090,14569.61,233.529,1.602850042
1886,848280,14556.545,108.144,0.742923544
1887,620451,14539.251,7.712,0.053042622
1888,390311,14537.59,25.362,0.174458077
1889,420299,14521.332,1142.388,7.86696427
1890,293890,14505.705,153.85,1.060617185
1891,871499,14502.038,962.925,6.639928816
1892,730723,14483.192,184.834,1.276196573
1893,741122,14434.575,54.573,0.378071401
1894,290522,14431.582,654.463,4.534935948
1895,580110,14423.456,5527.073,38.32003231
1896,482370,14419.842,161.15,1.117557321
1897,841121,14379.692,,
1898,900220,14375.565,151.546,1.054191609
1899,200110,14367.831,70.307,0.489336212
1900,570490,14365.641,7636.055,53.15498974
1901,380991,14336.642,1666.612,11.62484214
1902,732399,14324.093,257.013,1.794270674
1903,390940,14233.763,31.753,0.223082259
1904,293219,14224.614,266.113,1.870792417
1905,841630,14218.116,,
1906,442090,14012.898,18.459,0.13172864
1907,441900,14002.069,178.387,1.274004577
1908,283321,13980.937,31.928,0.228368099
1909,283090,13952.607,2.028,0.014534918
1910,850421,13937.449,30.266,0.217155952
1911,400299,13936.367,51.329,0.368309761
1912,842541,13894.526,262.613,1.890046483
1913,291423,13856.304,550.736,3.974624113
1914,920994,13815.072,1183.808,8.568960046
1915,381400,13783.504,2163.261,15.69456504
1916,841311,13769.057,117.512,0.853449877
1917,610441,13761.226,8.45,0.061404413
1918,630120,13739.275,31.11,0.226431162
1919,230310,13722.056,1270.987,9.26236564
1920,160412,13706.955,293.516,2.14136546
1921,731021,13697.959,97.318,0.710456207
1922,291714,13687.237,,
1923,270720,13674.96,,
1924,282590,13641.537,47.493,0.348149919
1925,200990,13619.942,841.744,6.180231898
1926,60491,13609.599,1295.67,9.520265807
1927,840140,13605.825,,
1928,841090,13594.145,13.783,0.101389238
1929,840733,13560.207,2.81,0.020722398
1930,480540,13546.204,9.239,0.068203609
1931,740811,13529.826,136.245,1.006997429
1932,200520,13503.355,1280.158,9.480295823
1933,831000,13494.821,41.223,0.305472744
1934,621020,13492.51,25.591,0.189668194
1935,291821,13396.921,,
1936,290311,13386.592,111.299,0.83142147
1937,360410,13378.69,,
1938,844819,13374.565,30.91,0.23111032
1939,731823,13361.283,38.691,0.289575485
1940,90122,13317.077,442.334,3.321554723
1941,330190,13287.547,46.115,0.347054276
1942,120799,13255.19,2402.702,18.12649988
1943,290541,13254.437,461.526,3.482049068
1944,283529,13235.251,103.201,0.779743429
1945,510710,13138.827,4.228,0.032179433
1946,843353,13107.255,2167.824,16.53911517
1947,900661,13105.224,,
1948,732010,13064.375,1180.461,9.035725016
1949,240399,13057.512,,
1950,292620,13025.564,,
1951,721250,13010.518,128.31,0.986202087
1952,620690,13010.067,10.355,0.079592211
1953,701690,13002.225,106.238,0.817075539
1954,810199,13001.403,207.294,1.594397159
1955,120791,12967.35,5698.979,43.9486788
1956,285000,12950.921,47.756,0.368745976
1957,961390,12946.624,14.83,0.114547236
1958,20629,12933.682,864.591,6.684801745
1959,610463,12919.732,108.248,0.837850197
1960,840619,12905.738,,
1961,400211,12854.218,89.876,0.699194615
1962,841840,12834.513,2880.954,22.44692884
1963,591140,12790.9,1.845,0.014424317
1964,284290,12784.612,7.403,0.057905551
1965,691090,12783.359,193.723,1.515431116
1966,482190,12783.266,1414.678,11.06663978
1967,481490,12778.991,1620.607,12.68180719
1968,846791,12765.439,0.667,0.005225046
1969,843780,12743.946,64.777,0.508296253
1970,291819,12734.384,1384.075,10.86880213
1971,481031,12706.991,9.938,0.078208917
1972,293212,12704.71,311.117,2.448831969
1973,700910,12689.385,34.843,0.274583835
1974,844511,12657.397,2.722,0.021505212
1975,854610,12652.015,16.488,0.130319163
1976,853224,12647.864,591.098,4.673500601
1977,810590,12636.74,8.308,0.065744804
1978,290330,12626.629,3447.937,27.30686868
1979,200551,12616.446,161.818,1.282595748
1980,790790,12608.943,530.555,4.207767455
1981,621142,12589.003,63.183,0.50189042
1982,511219,12527.739,26.638,0.212632144
1983,294130,12513.738,,
1984,151620,12508.907,263.931,2.109944538
1985,441700,12486.99,80.291,0.642997232
1986,843352,12486.507,9.352,0.074896847
1987,321310,12441.845,791.211,6.359273886
1988,90111,12430.36,109.308,0.879363108
1989,160414,12407.747,419.638,3.382064447
1990,283324,12405.972,351.336,2.831990915
1991,590900,12391.651,232.026,1.872438144
1992,551229,12390.8,19.386,0.156454789
1993,950420,12380.408,828.515,6.692146172
1994,420229,12362.973,44.825,0.362574601
1995,401150,12355.635,43.432,0.351515725
1996,844720,12336.77,,
1997,680710,12317.637,70.226,0.570125585
1998,741820,12303.362,2.988,0.024286045
1999,844530,12298.296,,
2000,450490,12288.985,193.143,1.571675773
2001,291419,12265.671,135.577,1.105337001
2002,482360,12253.029,120.599,0.984238265
2003,520710,12206.334,52.509,0.430178299
2004,854519,12179.062,291.676,2.394897078
2005,621133,12170.733,39.778,0.326833232
2006,30333,12168.985,12088.38,99.33761937
2007,845720,12148.887,,
2008,800700,12143.47,1748.241,14.39655222
2009,854089,12140.537,216.499,1.783273672
2010,230230,12128.239,23.816,0.196368162
2011,550340,12126.586,85.865,0.70807233
2012,845290,12087.67,63.7,0.526983281
2013,600230,12066.233,44.565,0.369336478
2014,392640,11971.122,4310.102,36.00416068
2015,291570,11961.109,984.887,8.234077626
2016,391590,11954.243,330.299,2.76302732
2017,630492,11951.686,130.026,1.087930188
2018,960820,11918.715,22.76,0.190960183
2019,847432,11895.768,,
2020,440799,11866.01,1033.944,8.713493415
2021,940592,11838.08,140.473,1.18661979
2022,741300,11824.732,463.722,3.921627991
2023,830520,11814.958,32.939,0.278790665
2024,621790,11802.019,8.202,0.069496584
2025,740822,11782.356,16.573,0.140659474
2026,760900,11776.304,486.826,4.133945591
2027,291814,11758.884,16.771,0.142624079
