,Product,Percentage_USAimportsfrom_World,Value_EUexports_USA,Percentage_EUto_World,Percentage_Dutch_exports_EU
896,283329,6.933798127137872,15708.846000000001,18.05016056004696,2.024260725453671
897,283330,13.006866039784907,686.8820000000001,13.263579180071064,0.47009530021168117
898,283340,5.436540607049696,3667.341,36.41871270599728,
899,283410,12.787748842895363,156.412,37.39062574462855,
900,283421,10.275265142084923,8320.145,18.3534867811652,1.5476893732020296
901,283429,5.670004030399298,6416.311,29.129454160029,0.5775592860134118
902,283510,12.642309638358281,282.653,13.664952985098175,
903,283522,15.468952562646887,11162.105,49.40619294640301,0.0464786883835979
904,283524,12.542748870006907,21399.831,25.63028689843098,0.3695963767190498
905,283525,3.9661794569772257,6251.73,21.035485313609026,
906,283526,10.172683562217768,29137.047,33.37218750918559,75.45313359998356
907,283529,7.14405802913817,13235.251,51.9867004269784,0.7797434291197045
908,283531,13.619213346291877,26529.354,25.820488659967396,0.12083973096367143
909,283539,11.301123087639365,30679.964,40.083773870972585,0.24208633360847492
910,283620,0.24829698406059242,3505.383,16.64000369805139,0.15470492097439853
911,283630,1.7852825416047367,14578.0,43.00065055445915,0.02153244615173549
912,283640,8.595597568056865,18575.947,39.17481890904463,0.023691928061594918
913,283650,3.236121045994114,4459.573,32.9847930580203,0.17163078169143098
914,283660,2.507539905331698,2467.628,27.660210230629772,
915,283691,3.1917809399017125,4200.745,2.5744290639584833,45.7033930886069
916,283692,8.634042566943155,4427.756,61.17219778077191,
917,283699,15.19172027418012,48233.098,40.52258415966312,2.7660342281974093
918,283711,0.29446156112587063,2729.752,11.886267796877608,
919,283719,5.215178934279773,2879.383,34.59860803471326,
920,283720,13.688642947846397,117.738,14.037244481514263,1.6621651463418776
921,283911,7.504813698732338,2662.732,31.013023360437135,0.0158859397040333
922,283919,8.047102797377658,2469.123,42.88989624257155,29.845576749315445
923,283990,6.346919869244447,2813.567,31.397256364075467,14.616286017002617
924,284011,3.652490878486315,88.34400000000001,13.279918404785274,
925,284019,8.146972000024345,685.382,4.931776520562133,0.11468057229399081
926,284020,10.487575609049996,5578.493,25.196737844761795,0.10994008596945447
927,284030,49.79594965554244,6198.873,49.402321192286344,
928,284130,1.187663209706995,4.138,3.252408316875461,
929,284150,23.30908066923105,6394.062,43.24069447389406,
930,284160,18.93828069443015,18.052,7.679805970535596,
931,284170,18.13896239306179,91.86,32.16966646237832,12.51905072937078
932,284180,36.38552812534244,19471.848,18.12179229846551,
933,284190,3.041053276507739,14785.789999999999,2.7673387684062374,21.77610394845321
934,284210,9.53365727210509,54827.724,44.40801929175406,14.858293224063065
935,284290,0.5790922151331146,12784.612,1.2717611117556415,0.057905550829387704
936,284310,1.4878730653013759,1147.564,31.475049808347965,
937,284321,0.33020021683625356,252.92399999999998,44.585993299655726,
938,284329,2.7147711959817116,2851.88,37.544720744031835,0.016480356817257385
939,284330,0.06674953868363599,854.822,39.73907585956722,0.21326077241811744
940,284390,2.7471853692677892,39122.405,29.87858094508245,0.2760668726782006
941,284410,7.431790720416423,31.265,6.8420560633294745,59.680153526307365
942,284420,44.985821757822265,1720617.2929999998,48.538721299030016,28.832964949167234
943,284430,18.199091713371498,133.886,30.292887353074665,
944,284440,39.54941640672609,431883.821,48.771140365189765,26.405093790258004
945,284450,1.7762293806839258,39.192,3.43735314654895,
946,284510,59.70684825477576,419.821,9.272336468089081,0.18555527236607983
947,284590,5.549385131375784,25445.482,68.05836468743549,48.39760551598119
948,284610,10.44846906594555,2807.274,30.988180700583772,3.262346318884441
949,284690,4.828045778332339,28109.556,4.991731145128544,0.0017965420727385376
950,284700,4.106160711059912,2136.671,51.90955370644571,4.801675129208007
951,284910,1.532991383804991,1362.412,49.9546037256714,
952,284920,17.83259051851021,3458.381,16.803496831565713,
953,284990,18.655561448339324,28862.938,43.748879362022,4.954894058255608
954,285000,5.4733506430028855,12950.921000000002,17.214570618003545,0.36874597567230927
955,285100,2.8536708422031696,48613.898,6.171442109122684,1.2252915822549346
956,290110,11.472900178628423,21467.833,6.175881593822306,0.623789089471676
957,290121,0.0019584583438333903,10.46,25.539336682204585,
958,290122,0.6945700772725546,4.298,35.174409463785736,
959,290123,0.02330872314733682,11.392,41.88186190125602,29.371488764044944
960,290124,11.710570206994536,54189.142,31.93631885846107,60.07723096999764
961,290129,13.04253570513017,10940.774000000001,15.28428861438381,0.16048224741686462
962,290211,0.08543666754819831,252.79100000000003,54.850270742712304,59.421023691508005
963,290219,9.68158652531043,29466.384,39.50039150654321,21.19652346891292
964,290220,18.687862702967408,327012.774,21.287698366053124,65.59400826342032
965,290230,16.888562209187857,22865.581,19.281843560322837,
966,290241,3.0204519524512063,3616.539,36.58906119347422,98.79804973760825
967,290242,46.073868253136915,30.503,9.346875453621715,
968,290243,9.2538802234298,102446.914,1.3578429159082774,99.96751488287876
969,290244,5.925204253775292,249.09199999999998,31.483879706018588,
970,290250,5.852221123853992,198.899,27.0045284373245,24.688912463109418
971,290260,1.763544074059908,7170.745,89.88135823419665,
972,290270,6.209756645964404,20589.583000000002,15.202000642890251,
973,290290,9.190406787567836,20533.769,30.52783185651789,1.9100682392988837
974,290311,16.76600512185513,13386.592,82.81376301845654,0.8314214700799127
975,290312,3.598993051293441,8059.057,37.35706861008711,0.14917378050558522
976,290313,2.941848551737109,1896.808,49.40531633666747,
977,290314,84.84827147594604,15342.714,91.8458331704627,3.1312582636944155
978,290315,0.002823780811669458,27.442999999999998,26.380551100023713,11.07021827059724
979,290319,24.203937732970342,5320.45,29.25414557961279,
980,290321,0.003452674538209454,61.48,15.365861226644187,
981,290322,0.9387863281959976,149.319,7.226532503026778,
982,290323,4.1410995475610735,5880.1759999999995,57.08068286030649,0.567653077050755
983,290329,27.482715853824384,29214.897,45.22962664491949,18.790184336436305
984,290330,11.753287203250704,12626.628999999999,18.233959573004352,27.306868682052826
985,290340,9.926933285737697,1710.6799999999998,19.207208025292488,4.0963827249982465
986,290351,9.851439839419902,7.304,49.696359058359555,
987,290359,12.997674171715065,2777.567,11.83872085511279,
988,290361,25.384778061515778,21352.792999999998,32.98896250753382,
989,290362,0.8075223564086815,9.256,8.194683507054325,
990,290369,11.512059689282585,10015.095,14.96965430803778,1.0398503459028596
991,290410,5.833688522125337,17752.403,45.141078218041294,0.05867937991268
992,290420,19.629998962105454,64776.918999999994,58.44068685454803,
993,290490,0.9388055158620724,2734.519,3.6170748852519634,3.544425911833123
994,290511,3.744414721766301,3650.111,8.40040548756001,0.09583270207399174
995,290512,8.270893966812752,1625.329,25.9352948920694,26.993365650892837
996,290513,1.9146297340254421,756.694,20.44271867546992,
997,290514,15.634924252562024,55495.376,26.457956318234043,95.4118177341478
998,290516,6.679645371526427,79432.979,33.24180261070593,75.51385678233218
999,290517,12.39624696436812,4606.059,17.056418741606667,1.501674207820612
1000,290519,5.124697866091863,64499.247,51.307980827930734,0.7006701954210411
1001,290522,8.568366472694217,14431.582,31.78292912299461,4.534935948117122
1002,290529,12.29630155360014,5479.9929999999995,15.226293962755857,2.0016813890090734
1003,290531,4.9322111532775255,742.159,8.292765888324945,4.966860201115933
1004,290532,1.8199375939042528,2612.398,38.79761083420512,15.647041530425302
1005,290539,2.7512509456933687,17307.409000000003,29.698373392643095,3.796830594342573
1006,290541,9.48368572762693,13254.437,52.09584326783341,3.4820490677951845
1007,290542,14.338581704810927,25388.664,49.07101400117358,
1008,290543,10.849509083394953,28553.192,63.026947381886345,1.9917527959746144
1009,290544,3.927493040397221,4500.054999999999,50.65414265971364,0.3853508457118858
1010,290549,17.052897064286295,28761.711,37.14700773555401,1.2226706540511447
1011,290550,13.878747640692096,1151.733,26.445105869273622,4.262446244051356
1012,290611,11.238837656396445,39423.045999999995,21.960244965620884,0.061557901943954316
1013,290612,0.3347902906652529,65.16,16.070847165307793,
1014,290613,13.90465920160221,24484.811999999998,26.679735700761487,6.3856851341149765
1015,290619,15.9062684543116,43942.344000000005,30.048334841528018,0.3708063456969887
1016,290621,13.311608776118081,10307.103000000001,38.0795223238344,45.778605297725264
1017,290629,7.277166049952428,1427.3629999999998,3.77706758398099,8.058286504554204
1018,290711,0.09619932134005765,350.426,45.72162653450913,
1019,290712,2.750512161046615,3470.1769999999997,50.735378293541864,
1020,290713,2.0888020974784154,3.806,9.60099512251531,94.42984760903835
1021,290715,9.304198152078255,485.52,4.207940009902704,92.90039545229857
1022,290719,5.164649969026205,18180.483,23.999884306363086,14.288740293643464
1023,290721,18.79014213257182,235.173,15.563585416659109,
1024,290722,0.4492099756494843,418.22299999999996,27.5729216588369,
1025,290723,2.471496184790827,972.4179999999999,11.069270479796225,47.227221215567795
1026,290729,9.407658427447618,19599.355,33.940296577917486,0.04718012403979621
1027,290810,4.71511348944295,5131.2880000000005,8.790613522887458,30.13594247682063
1028,290890,10.396776197077088,265.722,17.994430493974164,1.0514748496549027
1029,290911,22.319345861957494,1722.9250000000002,47.00522972901713,
1030,290919,1.3061081870766025,9220.554,24.122473015324587,15.423194745131367
1031,290920,9.876986987695627,815.7130000000001,21.285577411140082,
1032,290930,8.805962026483794,3637.127,18.59403590389916,8.32852413457105
1033,290941,11.55571125396383,24.097,18.83458494766463,0.6058845499439763
1034,290943,0.5755048798967528,2245.8430000000003,17.1653125758506,4.605486670261456
1035,290944,1.0670268730881145,1319.8319999999999,29.60968635753588,1.2162153971111476
1036,290949,5.41977854022414,23608.388,46.25564547867216,17.148663432674862
1037,290950,8.1455047488441,4543.6810000000005,18.370355890263923,1.5114617421425491
1038,290960,8.455447621912777,17291.691,34.944761127196585,4.7331461104642685
1039,291010,0.06820857542522551,,92.7386130441193,
1040,291020,0.03843644978294691,13.836,46.96887426959481,
1041,291030,7.955210661481369,3024.9719999999998,28.840227205122403,
1042,291090,17.624760102965183,20822.995,38.503561057288216,7.685613909046225
1043,291100,12.961092643477395,3650.157,45.424001312294926,0.13826802518357428
1044,291211,3.322144026551823,150.62,71.41807123594481,8.295047138494223
1045,291212,1.0817514093001623,123.25699999999999,81.31685131770308,
1046,291219,11.720973090756486,44244.852,36.755857890465194,0.17956439316375156
1047,291221,19.660086374138317,1985.059,28.362595077968635,31.510801442173765
1048,291229,15.940897080979061,16203.197,19.329262496648933,0.022631336272712105
1049,291241,19.586963696748878,2963.26,19.850045535913473,0.4339814933552911
1050,291242,6.536170199631214,10.911000000000001,17.09434083679715,
1051,291249,12.163222989635901,5617.892,30.782185213743208,0.01947349646451018
1052,291250,2.8967166914360027,185.955,38.06428539395289,
1053,291260,5.269145046584776,6151.961,36.008017758684765,17.799576427743933
1054,291300,5.515933266516345,178.472,15.296902829069161,
1055,291411,3.4408073840443385,27526.769999999997,41.63267238093722,12.659825326400448
1056,291412,14.203618388826463,9287.072,23.684228485743947,98.74403902543234
1057,291413,5.501573591061774,1118.782,12.514314614067162,95.77317118080198
1058,291419,10.304741518611243,12265.670999999998,20.349283492512505,1.105337001131043
1059,291422,0.8101632873557989,1552.779,47.230970760237746,1.0100600278597276
1060,291423,17.87848541084025,13856.304,42.15529111309089,3.9746241133277675
1061,291429,11.267084929561776,39997.823000000004,31.383198422923698,0.6357946031212748
1062,291430,9.978719846785957,1746.584,18.263505610793885,2.2603550702399655
1063,291449,24.018488492193526,30401.749999999996,46.41163126935944,0.02482093958407
1064,291450,16.586711742201917,8147.424000000001,16.400318018480043,0.03550815570663807
1065,291461,12.784457131869086,4491.859,31.604869348699303,50.34743966807507
1066,291469,29.475853916703638,6370.548,16.758791288323497,49.631146331524384
1067,291470,9.991774794842744,17133.498,35.02827340444978,0.09540375234525957
1068,291511,2.0816318015680335,6427.7,44.52297231441948,17.42018140236788
1069,291512,7.742837417023363,10651.007,32.22471609497789,6.118557616195351
1070,291513,18.51221372198575,3552.4759999999997,27.165304904985028,0.0004222407132377531
1071,291521,1.4077052705377366,1385.1529999999998,15.570547229627902,0.10598107212705023
1072,291524,6.674173835043792,14.683,24.624724227317586,
1073,291529,15.967382422501005,31607.689000000002,46.86773898874559,67.13382936664557
1074,291531,3.655506997541879,1611.059,20.289226577630284,0.1531911618382691
1075,291532,0.3911567760181941,62.763000000000005,17.030257459205757,61.56652804996574
1076,291533,3.439130785727012,8715.243,33.984461093384645,
1077,291539,5.696251870007791,21528.911,23.04496138690452,0.750530298536698
1078,291540,20.81004641174922,53088.063,73.62712390663683,53.33698085763648
1079,291550,5.196402497543394,5163.44,42.82324306684883,32.54212308073687
1080,291560,9.237444359362858,38842.92,36.22211684678256,7.956626329843379
1081,291570,9.31541241721168,11961.109,23.24680275154599,8.234077626079655
1082,291590,9.79220928328974,151014.69,39.54474634643513,24.225074395080373
1083,291611,8.473386479294852,15666.821,39.972795906048646,8.250429362791596
1084,291612,6.663635852207607,50821.815,34.76634828703345,0.05692043859511904
1085,291613,7.243324071648194,53.592999999999996,33.02354987362289,14.972104565894801
1086,291614,9.15569202804597,49428.329,23.276775884752343,4.722585301234845
1087,291615,4.391570881865391,3749.46,50.724349400279365,0.9444826721714592
1088,291619,20.27872796174739,37212.089,23.609461201728674,0.6704111666507085
1089,291620,18.063256143397183,3846.3579999999997,8.667933914849725,0.2417871659372321
1090,291631,10.708036808373391,46021.509,54.81419311297285,38.10692300419789
1091,291632,8.681330124603928,8930.279,57.20969953614794,
1092,291633,18.74511810993102,756.966,12.888627940951691,
1093,291639,10.9307670460315,16238.024,18.805297453625787,1.8504591445363057
1094,291711,4.3257521784578685,3539.52,25.92901800256598,0.1544277190127475
1095,291712,3.0639990166880318,6833.995,31.979473117361046,51.79921846591928
1096,291713,11.788650362510593,2838.192,25.461545299800324,1.4879543033029479
1097,291714,5.371131711616775,13687.237,28.278536294245697,
1098,291719,14.875353994797871,19744.023,26.158536562407768,0.41056982156068195
1099,291720,6.831825241039081,11476.517,41.58433503639917,0.004330582179244801
1100,291732,3.4500134139450087,314.544,3.8663117210376576,15.810506638180987
1101,291733,8.166151348865943,59734.19499999999,66.15628619654879,2.4106912297051966
1102,291734,9.122995886745533,3087.742,28.977178289040705,36.496443031833614
1103,291735,3.138106333310034,5971.219999999999,30.92015452855213,
1104,291736,11.892188113041351,8.083,11.160026854164556,
1105,291737,2.1263072004960804,301.84900000000005,14.958381259831063,
1106,291739,10.295486823608718,43508.667,20.01280191988392,0.2462543842126903
1107,291811,7.675088896825523,39002.132,51.934108973713656,44.71467354656407
1108,291812,17.016069710648978,33107.0,51.19277288439738,0.0489926601625034
1109,291813,15.238779485389994,8314.262999999999,57.78697220804558,
1110,291814,18.026535098225043,11758.884,27.566410486300985,0.14262407895171003
1111,291815,15.670855136078405,38251.234,47.02999367156108,5.590073250970152
1112,291816,6.358977647727544,10546.717999999999,26.878375252699367,
1113,291817,0.7332517208727807,18.616,29.958902296650265,
1114,291819,12.119008194615368,12734.384,33.47584378268503,10.868802134441683
1115,291821,14.490642145212796,13396.921,49.08307289451875,
1116,291822,16.31605371643383,7291.262,55.20998634965212,
1117,291823,19.630345650236475,7585.46,14.741563479492214,3.4886612018255976
1118,291829,13.443857531829998,2140.854,15.4040559132247,0.0013078892815670757
1119,291830,4.615630527363013,14660.038999999999,20.276131588401235,0.8728421527391571
1120,291890,22.592950746677385,24312.358,19.861686488812335,0.23765691505529823
1121,291900,14.28617861899333,26639.018,25.08391005641528,4.685630679028783
1122,292010,3.7908349138669544,1291.468,15.376639497545074,
1123,292090,13.270932260885429,56310.77,33.55894518043518,0.763250085196846
1124,292111,2.405567098582671,143.916,40.417112350436895,6.027126935156619
1125,292112,0.5400933564120716,1.889,31.922974264945463,
1126,292119,12.203630744447684,35595.354,35.92651820959792,0.2993901956980116
1127,292121,3.380320983656895,2849.459,43.92027672130831,4.934410356492233
1128,292122,0.07350277316118004,592.42,33.480067773518726,
1129,292129,9.608395234677253,41615.479,40.75214768037617,33.19222397992824
1130,292130,8.497799635542666,39961.244000000006,44.60959299973181,5.690423451281946
1131,292141,5.168711646939056,74936.125,62.272014049851435,12.090779980950442
1132,292142,4.947003884798605,2271.801,3.1075627696589803,11.540799568272046
1133,292143,29.134561605081643,73258.898,35.74032907132562,
1134,292144,5.728240149576241,2140.861,9.361192694204048,
1135,292145,2.5876002259215514,35.496,2.760938113120086,
1136,292149,4.997699042042774,9197.99,36.83834416605229,0.028517099931615497
1137,292151,12.20371554191623,36628.706,28.929105429022222,0.0719544938333339
1138,292159,17.06842980875089,3902.7380000000003,20.36814293942294,2.1083403497749527
1139,292211,6.152146316419188,4050.5600000000004,31.097645102117983,0.3991299968399431
1140,292212,26.825435454465968,56690.583999999995,40.33575070044758,
1141,292213,0.10405340377797234,163.618,25.330775398390674,
1142,292219,6.9807764829404455,65714.92,35.40556104458622,0.31186220724304314
1143,292221,0.6641324892215492,1.465,4.086691107060026,
1144,292229,7.04510999074938,6300.318,8.26695947691971,0.05590194018778099
1145,292230,11.32504697831809,5505.399,27.339598956670454,0.4620373564204883
1146,292241,4.298799168168851,1302.144,16.840104296978467,
1147,292242,2.873872804023362,4657.494000000001,7.2670597877437695,0.10829858288598974
1148,292249,10.856449513491638,134336.955,23.16361728340364,12.909927130624633
1149,292250,23.551898722192927,32795.967000000004,27.387482327845635,2.2849120442156803
1150,292310,8.214381257420339,19697.712,40.00570107406251,2.1253737489917612
1151,292320,6.944541135852914,53697.162000000004,40.00325544708332,21.61886879608274
1152,292390,7.654674845528543,32221.028000000002,32.27077920345182,5.844801103180196
1153,292410,15.679825975421371,82101.265,33.7203356282579,2.1611116466963085
1154,292421,7.804662417422888,6913.222,29.1412726721844,7.018869059897108
1155,292429,18.40737724279519,140164.202,14.14657669499603,0.06373810054581554
1156,292511,10.935138139390268,83.691,13.605411148554381,6.911137398286554
1157,292519,14.46102183116856,7413.699,23.83394239196929,4.510555392119373
1158,292520,11.980079617780918,82764.027,36.97945756866145,0.05202139330412233
1159,292610,0.05440335727762625,0.848,28.161193452117374,
1160,292620,11.839326407309459,13025.564,27.653787755976577,
1161,292690,9.201580327298755,25416.907999999996,29.87960174172526,0.03869864894659886
1162,292700,9.283612771055354,3947.671,9.47967757816556,0.003445069257291198
1163,292800,9.906317103508838,59951.102,25.214156194333015,1.1284763372656603
1164,292910,3.278411972210999,124148.96,36.46856227212717,0.7076861537946029
1165,292990,19.93472372402623,24713.991,26.047121692856877,1.1435789549328557
1166,293010,,,50.591670645626074,
1167,293020,4.7888843248929645,5986.041,25.971638699646938,
1168,293030,13.248338570254253,2492.986,36.408794708332344,
1169,293040,1.6293405488552812,3402.9399999999996,32.00272503383198,0.10017808130616468
1170,293090,12.144939368081527,232362.107,23.11558140242429,2.428017232603249
1171,293100,14.76752465733558,144944.55,22.04811552037512,1.3920074952800916
1172,293211,1.5742369099223763,1926.947,35.09401617918388,0.5878729409786569
1173,293212,30.605437506766865,12704.710000000001,24.739733101516613,2.4488319686163633
1174,293213,9.974792811545516,14667.084,32.97794592260933,2.5656156329369897
1175,293219,4.487975975091453,14224.614000000001,68.88720471347551,1.8707924165815675
1176,293229,16.04539207450348,56599.774,25.701168472710883,13.492216417683931
1177,293290,24.560739109551058,706526.054,42.79906286297283,60.94040857550598
1178,293311,1.607451824116729,86.276,43.96219329414995,
1179,293319,9.868369023863414,224120.038,29.97768354516647,0.04049570971427374
1180,293321,14.762415158976847,1171.039,28.284414439528728,54.3725699998036
1181,293329,6.84862350752897,45145.394,37.48594087212162,0.8022014383128431
1182,293331,4.323278198782051,557.652,7.30317931261471,25.927818783040312
1183,293339,10.596383142628243,511246.78099999996,48.549338152549915,0.10594159613887136
1184,293340,4.075326396198934,14696.689,38.26885230180455,0.0074098322418063
1185,293351,13.543625022971451,5895.661,37.56310843690065,
1186,293359,24.78752450403582,4449435.311000001,43.121261927489016,1.4644865122301356
1187,293361,5.306640819445136,27455.171000000002,26.99324573928235,65.15176685659688
1188,293369,11.464521799756227,50094.913,24.490860067844007,0.21037665041957454
1189,293371,0.2739128938319528,2558.7619999999997,52.01233193234576,5.971716009538988
1190,293379,10.646487175610362,2888826.34,56.68071425015637,0.00038413524019585064
1191,293390,5.621568871756347,870620.715,26.582649269282516,0.14090590527701838
1192,293410,19.833743096559385,148421.09,34.54465774030407,0.375649444428686
1193,293420,14.25212635521962,28338.23,28.785713359429927,0.132298312209337
1194,293430,8.5114965999624,6791.263999999999,61.218415488946974,
1195,293490,31.00688796123637,2579628.337,33.98307977811443,0.12240019055117085
1196,293500,22.366210198373473,1035413.702,46.171823385985824,0.13016700449266413
1197,293621,12.710718536229567,32809.774,42.723679625453144,21.58736600867778
1198,293622,14.400534137216248,7323.888,40.655584950957525,59.37299969633616
1199,293623,13.813950057441717,20270.680999999997,60.52842605377117,52.42276270836683
1200,293624,14.864319866464463,8338.975,29.020727097765906,58.88194892058076
1201,293625,13.380777950403978,9610.077,34.48328961359851,75.90835120259702
1202,293626,17.52471073345686,9004.529,43.784397507674775,39.040265182110026
1203,293627,13.694329276176036,2103.717,21.425102425045292,36.28206645665743
1204,293628,20.55756894051909,55415.599,27.188264434142422,1.786127043398015
1205,293629,13.1668380722544,31264.375,30.9086832109392,9.982857485556645
1206,293690,11.39962708556841,17173.798,49.36318568236516,1.816132925285368
1207,293721,9.754672594996618,5585.937,24.596628964340958,
1208,293722,19.588031139286105,140884.375,49.36949719469295,0.03115675531796908
1209,293729,7.9597698540273845,155926.458,68.76007518253708,1.0041175949754466
1210,293791,8.509188000326382,81158.56500000002,43.156748372972544,0.1813486968380971
1211,293792,9.991858730096155,57123.195,55.02709353616695,37.341775088035604
1212,293799,37.83976473770553,8282948.253,57.589642847900556,0.08295762318098839
1213,293810,3.2812757400892103,1342.763,42.20349088379263,
1214,293890,17.46082293753549,14505.705,21.27000490125514,1.0606171847559287
1215,293910,24.052386920001403,36762.214,38.7862716646165,0.04779907978338845
1216,293929,5.547384548142877,1048.3709999999999,44.11362335438821,2.534980460161527
1217,293930,19.378179961441578,42061.123,34.457780904976545,0.697049862410949
1218,293940,15.554182753571972,11452.1,42.69359065119332,
1219,293950,4.920896098219671,938.4630000000001,27.265638010309356,
1220,293960,7.325479699043802,3878.7360000000003,81.0535035677177,
1221,293970,0.9287429214972989,352.933,54.015340219563356,
1222,293990,20.34657364185577,40963.798,37.33843874763234,
1223,294000,14.696451929589324,142117.524,54.85985896680189,8.144216613286902
1224,294110,2.4808608347522885,39497.899000000005,25.451808238619495,
1225,294120,6.677897001237258,1475.283,27.594493890246785,6.0966607762714
1226,294130,10.06691583454772,12513.738,32.260598000719135,
1227,294140,1.292763923901323,117.754,5.782560067425759,2.349814019056677
1228,294150,3.496767680040816,2621.132,6.342822353430588,73.56245316908878
1229,294190,7.057380904664743,317227.95200000005,32.72010657765062,0.38059035856966345
1230,294200,5.475361353450377,22052.39,17.936597624545048,2.2932616374007533
1231,300120,11.903741118820701,17247.293,37.39384855409687,0.23739377535941436
1232,300190,8.667825193302606,87008.887,45.49000916594076,2.5717361492050808
1233,300210,5.868695584847966,635441.1479999999,53.42610134754222,2.2918555157841305
1234,300220,9.171994665064673,4571850.254,74.82356239523789,0.05432771989473827
1235,300239,0.3195779781515849,679.5500000000001,60.19652721206874,1.1163269810904275
1236,300290,28.535453337702688,49527468.606,55.694521385920446,18.148013157109183
1237,300310,2.9922562601892873,1610.279,30.83672429204788,0.01999653476198845
1238,300320,4.387319516502528,21033.893000000004,26.168775143512903,0.24434849031513087
1239,300331,0.08912765978292564,48.803999999999995,47.05852921457377,
1240,300339,4.379656273176159,123628.17599999999,87.15079452924891,
1241,300340,4.6898462466007,445.31500000000005,62.04488141512038,14.565869103892748
1242,300390,15.70975613851716,1230282.3660000002,52.87048589926601,0.13886397523152014
1243,300410,11.37561813978785,250856.286,53.14586638030187,0.006967734505963307
1244,300420,18.27056433030255,584502.5789999999,51.32613127210941,0.17691213643045367
1245,300431,14.243254347289927,1087866.0659999999,82.17829208598546,
1246,300432,14.62641006078412,1004640.817,71.16126861858525,1.7106183333580403
1247,300439,28.55668927732519,9866245.075,78.85192034480144,0.3954834357284603
1248,300440,26.7552450181543,805799.42,65.74207849832321,0.1414513304067655
1249,300450,5.654259731777498,51860.363,51.406549715737924,0.8282317653657766
1250,300490,16.757349735156193,29863235.912,61.68220856406186,1.8106387050397421
1251,300510,15.973702543419224,225728.371,44.051085974657354,0.4579699022414865
1252,300590,16.123517101277656,122491.846,36.26855782587559,12.947234055073348
1253,300610,12.004351506555896,363825.18,44.94740123149934,1.8286950342469424
1254,300620,6.120118234556768,32868.812,46.32037569719617,6.9331985591691
1255,300630,27.061786994319824,557153.5750000001,71.07301529645488,1.5602906254348272
1256,300640,17.513928479245166,351347.03400000004,52.31989405493754,0.6470687895432753
1257,300650,11.497289270501454,1749.321,26.900938605545218,2.396015368248595
1258,300660,31.377287994453468,1025728.132,86.99326423739475,40.830710393346216
1259,310100,5.576754837829226,16916.56,65.71246961822315,25.41425679925469
1260,310210,8.523317621634362,39550.619,9.024400959391508,51.21027815013465
1261,310221,7.856018747720894,73633.292,15.183358210803855,13.965288961954872
1262,310229,2.3262397064976876,9402.866,61.87195956475363,3.7757211471481145
1263,310230,2.703017851458383,214.353,23.120633478936544,96.9340293814409
1264,310240,0.5018235366732137,3788.448,85.78682644115842,81.40972239819578
1265,310250,14.590473671897469,5326.41,32.08091357524888,0.2949266015946951
1266,310260,11.654630421174259,388.079,22.835006314865108,34.94159694289049
1267,310280,36.30068407562173,16696.775,27.206419511460606,31.3258997620798
1268,310290,21.53244770083907,37029.89,42.76538695683675,85.27519795494938
1269,310310,9.52761560405644,218.08,10.483967805466632,
1270,310390,9.652599097779678,131.282,5.325756590420274,40.01005469142761
1271,310420,18.384631639881796,42242.199,8.950844831278253,0.3934619975631477
1272,310430,6.395751811663428,35084.28,52.7306387174705,0.7342804241671769
1273,310490,2.4297364911417265,965.11,12.716915408598043,12.18068406710116
1274,310510,4.199563920682707,5593.004,44.69690648735882,34.79933145050495
1275,310520,1.3220200954321784,29144.606,33.2334235917828,5.057927357123991
1276,310530,7.939214112238427,7042.468000000001,3.31282772809192,0.01353218786368642
1277,310540,8.246073993858785,4042.3150000000005,4.27785757618043,5.756948679160332
1278,310551,0.28165202946345913,332.06600000000003,39.00530923849131,10.406364999728968
1279,310559,0.31503537472855725,1733.6660000000002,9.688137476639914,6.333745946451046
1280,310560,4.153368329299356,3677.605,49.36338487129554,61.053973985786946
1281,310590,4.642217958837403,28918.627,29.95311305633752,28.443570298133448
1282,320110,14.72212105031108,734.928,8.655397052919458,
1283,320120,2.810444837427544,144.298,3.299401733319295,
1284,320190,5.986400936202665,8741.698,44.76609491349177,
1285,320210,0.9610688445574543,1598.795,66.61514812429704,38.02282343890243
1286,320290,3.128893829200543,2801.233,50.835180244051216,3.1896668359968627
1287,320300,12.94031990488027,97350.659,47.98502163146593,52.29264036106833
1288,320411,4.586471800936965,5623.577,11.462528097474928,1.2848583739495343
1289,320412,7.1359603874717275,3725.668,22.63410228556165,7.666625152858493
1290,320413,8.653914999621087,5331.921,22.17426061218926,0.5308030632861964
1291,320414,5.061163260770256,1489.38,28.979666332393663,4.133733499845573
1292,320415,2.1599220065180402,2033.4419999999998,12.408338905527708,17.986792836972974
1293,320416,0.8784620838427076,516.7059999999999,6.16934912225358,0.009870216331917958
1294,320417,8.512227751010265,117058.33300000001,34.49057741588005,1.391366986235828
1295,320419,3.574985372397108,21461.582,46.14122486863529,2.8780403979538884
1296,320420,8.452350144866745,5962.173,26.477662079580405,0.7366609455981905
1297,320490,1.6745396699566477,5151.97,17.81590599763838,0.619180624110777
1298,320500,6.393119734262546,867.439,27.594659024367218,50.065883595272986
1299,320610,6.491578683388549,116493.454,28.01906275473448,1.5697431376702078
1300,320620,10.644201053822028,929.81,13.748024898151945,55.14879383960164
1301,320641,13.16909435955124,10120.902,55.20931231282995,0.3198825559223871
1302,320642,2.9908369936157415,861.3140000000001,60.325980822082315,
