Product,Value_EU,Value_NLD,Percentage
902810,24931.992,542.842,2.177290928
750220,24920.032,20.591,0.082628305
850410,24867.797,3538.881,14.23077806
731010,24836.84,1218.388,4.905567697
390750,24818.393,10850.528,43.71970417
392061,24817.092,5017.81,20.21916992
731520,24738.399,668.913,2.703946201
620640,24718.166,70.025,0.283293672
292990,24713.991,282.624,1.143578955
152090,24670.059,458.603,1.858945696
842519,24657.212,1035.834,4.200937235
620459,24649.544,19.743,0.080094788
720923,24636.839,8184.765,33.22165234
851090,24630.469,12338.282,50.09357313
911390,24584.24,19.305,0.078525917
850433,24531.735,68.687,0.279992426
846630,24492.51,867.261,3.540923327
290613,24484.812,1563.523,6.385685134
690390,24456.966,62.961,0.257435857
850432,24418.851,997.642,4.085540307
400940,24319.677,141.335,0.581154922
291890,24312.358,57.78,0.237656915
710490,24300.895,566.025,2.329235199
920120,24136.958,15.617,0.064701608
721230,24068.228,17577.683,73.03272597
550320,24054.807,12.914,0.053685735
741991,24040.824,74.343,0.309236489
760611,23983.265,116.425,0.485442662
370210,23958.355,49.097,0.204926423
853540,23922.74,40.992,0.171351609
711411,23908.862,17.14,0.071688899
900490,23899.737,146.688,0.613764076
490890,23771.597,932.706,3.923615229
843510,23745.811,138.982,0.585290601
382340,23670.13,343.643,1.451800222
846711,23668.692,472.936,1.99815013
870990,23623.329,2427.084,10.27409812
290949,23608.388,4048.523,17.14866343
731590,23605.951,1293.822,5.480914537
740990,23558.254,30.339,0.128782889
850422,23511.727,1.352,0.005750322
180400,23452.051,19132.801,81.58263429
732510,23448.702,240.975,1.027668824
853610,23406.068,365.455,1.561368616
960810,23400.385,36.906,0.157715354
730531,23340.331,40.256,0.172473989
851230,23268.354,6.974,0.029972038
270810,23253.638,40.186,0.17281597
842382,23139.303,1065.072,4.602869844
853329,23135.431,20.363,0.088016515
700992,23047.564,172.468,0.748313358
401490,23000.917,3.722,0.016181964
290230,22865.581,,
842531,22838.929,1664.345,7.287316319
820720,22834.835,587.955,2.574816065
720822,22829.492,11175.161,48.95054607
391110,22826.146,8329.328,36.49029495
830260,22823.435,3190.899,13.98080087
51191,22806.493,3292.801,14.43799799
960839,22768.605,60.576,0.266050555
620452,22696.292,288.813,1.272511827
590410,22593.003,21074.641,93.27950339
950440,22557.397,789.627,3.500523575
640291,22544.154,28.802,0.127758176
240310,22492.56,1923.945,8.553695089
400220,22465.377,38.939,0.173328941
210120,22392.745,160.08,0.714874393
920600,22378.139,9607.006,42.93031695
381129,22321.506,902.325,4.042401978
360100,22313.97,,
854800,22303.692,1114.63,4.997513416
630221,22301.651,5.605,0.025132668
843790,22292.234,2445.662,10.9709148
732190,22276.528,195.096,0.875791775
281700,22266.13,18720.383,84.07560272
845121,22254.032,169.219,0.760397037
842122,22253.223,28.16,0.126543467
701391,22250.036,36.35,0.163370522
282580,22146.808,,
903031,22134.725,379.209,1.713185956
810291,22127.871,39.073,0.176578217
842920,22127.078,475.304,2.148064918
920999,22120.547,1348.259,6.095052713
281210,22073.504,29.243,0.132480099
210330,22056.96,29.52,0.133835306
390520,22054.752,0.579,0.002625285
294200,22052.39,505.719,2.293261637
844820,22024.437,216.63,0.983589274
321390,21887.096,2006.558,9.167767163
740610,21859.648,1606.134,7.347483363
820540,21821.021,136.048,0.623472201
740829,21761.712,94.465,0.43408809
721912,21752.825,6.024,0.027692955
731824,21649.943,3398.491,15.69745934
590699,21633.835,286.183,1.322849139
851430,21631.272,29.624,0.136949875
480560,21630.754,2.051,0.00948187
280429,21614.085,67.588,0.312703499
821000,21608.799,96.799,0.447961037
730719,21578.87,424.712,1.968184618
621149,21566.522,18.546,0.085994394
620332,21563.663,16.089,0.074611628
330749,21544.414,125.946,0.584587727
844540,21542.573,91.044,0.422623611
291539,21528.911,161.581,0.750530299
160430,21522.907,1261.902,5.863064873
902590,21521.527,583.655,2.711959054
380210,21506.698,12040.945,55.98695346
400591,21478.979,15.922,0.074128291
290110,21467.833,133.914,0.623789089
320419,21461.582,617.673,2.878040398
380630,21456.962,14886.002,69.37609341
110819,21445.925,740.377,3.452296882
151790,21406.15,1711.037,7.993202888
283524,21399.831,79.093,0.369596377
290361,21352.793,,
870600,21244.54,171.414,0.806861434
340119,21239.9,366.789,1.726886661
900140,21093.595,3.999,0.018958362
820411,21086.948,807.409,3.828951444
300320,21033.893,51.396,0.24434849
40221,21028.238,18828.062,89.53704062
321511,21008.482,324.907,1.546551531
901540,20993.739,496.083,2.363004513
482320,20844.207,795.327,3.815578112
291090,20822.995,1600.375,7.685613909
440110,20782.843,52.993,0.254984364
630239,20756.939,22.462,0.108214414
381090,20755.76,142.636,0.687211646
240110,20755.698,0.01,4.82E-05
590500,20727.929,4247.945,20.49382261
841780,20707.503,589.021,2.844481056
842111,20632.429,263.478,1.27700912
350699,20612.051,274.802,1.333210363
290270,20589.583,,
50510,20573.965,,
853929,20555.125,73.456,0.357360999
848510,20554.929,833.776,4.056331209
290290,20533.769,392.209,1.910068239
830220,20472.327,134.383,0.656412923
810292,20432.827,0.503,0.002461725
391722,20431.697,2451.64,11.99919909
871640,20427.015,403.477,1.975212727
721520,20401.864,2.668,0.013077236
271290,20357.752,3817.134,18.75027262
721712,20357.258,84.506,0.415114845
842860,20348.905,624.707,3.069978458
60299,20343.898,15825.025,77.78757542
841320,20337.032,883.1,4.342324878
621143,20329.172,107.936,0.530941447
401695,20317.595,460.133,2.264702097
700232,20271.624,,
293623,20270.681,10626.451,52.42276271
750610,20138.526,225.429,1.119391757
390430,20065.507,,
610462,20038.648,660.272,3.294992756
860800,20033.787,55.188,0.275474627
230110,19990.905,958.758,4.795970968
731411,19972.263,1227.497,6.146008592
190540,19916.1,824.09,4.137808105
841861,19909.027,369.571,1.856298653
621050,19903.484,35.041,0.176054604
845129,19883.168,136.58,0.686912669
270112,19817.141,,
91020,19798.114,2906.197,14.67916085
847890,19794.124,2704.501,13.66315074
730792,19784.35,227.842,1.151627423
830629,19766.714,234.643,1.187061238
291719,19744.023,81.063,0.410569822
292310,19697.712,418.65,2.125373749
282739,19694.736,118.279,0.60056149
820570,19670.783,185.059,0.940781056
760521,19642.618,9072.736,46.18903651
740821,19641.368,300.659,1.530743683
290729,19599.355,9.247,0.047180124
121020,19598.005,797.886,4.071261335
843240,19591.559,5654.461,28.8617205
391620,19583.713,1306.894,6.673371898
811299,19509.356,21.006,0.107671417
910121,19499.194,506.253,2.596276544
284180,19471.848,,
843621,19469.117,16247.771,83.45407242
841911,19437.109,2193.262,11.28389001
610442,19401.838,105.536,0.543948465
280511,19391.62,,
580632,19366.085,126.749,0.654489537
210320,19264.71,37.574,0.195040569
681310,19263.895,51.797,0.268881241
610342,19201.217,239.148,1.245483555
840510,19199.186,1678.281,8.741417475
940140,19183.342,54.289,0.283000741
560750,19165.671,531.818,2.774846756
370320,19132.554,18819.288,98.36265456
81190,19123.199,54.879,0.286976044
540410,19118.921,111.407,0.582705478
851999,19088.146,1309.39,6.859702351
391890,19082.331,341.993,1.79219719
170230,19079.749,566.257,2.967843026
851190,19062.596,128.243,0.672746776
620453,19014.609,58.445,0.307368929
160411,18970.108,628.788,3.314625304
870710,18924.916,256.494,1.355324378
841830,18808.837,626.533,3.331056567
321590,18786.166,4306.445,22.92349062
40630,18770.767,9367.033,49.90223894
610821,18711.369,13255.151,70.84009192
846792,18679.838,55.048,0.294692063
190520,18677.354,641.551,3.434913746
902490,18666.719,869.513,4.658092298
253010,18640.003,4.028,0.021609439
283640,18575.947,4.401,0.023691928
392092,18509.946,751.806,4.061632595
382330,18506.869,50.295,0.27176396
540241,18455.627,237.936,1.289232818
400829,18443.373,190.397,1.03233286
845221,18407.343,84.902,0.461239843
691310,18350.053,119.262,0.649927278
731430,18315.626,1075.521,5.872149824
680610,18312.523,4455.401,24.32980425
30614,18295.07,447.752,2.447391565
853521,18286.243,89.786,0.491002991
591120,18193.964,92.527,0.508558773
611241,18183.458,29.693,0.163296772
290719,18180.483,2597.762,14.28874029
390130,18179.118,42.122,0.231705411
845630,18133.905,771.885,4.256584558
890710,18117.374,53.753,0.296693108
732490,18113.109,1316.665,7.269127569
392111,18088.632,548.454,3.032036917
854121,18065.769,28.214,0.156173811
846719,17950.391,1868.282,10.40802955
210410,17904.373,43.288,0.241773337
852729,17873.323,161.363,0.90281477
700721,17823.108,509.625,2.859349783
721129,17814.547,,
960330,17807.793,27.502,0.154438004
845819,17778.497,0.351,0.001974295
420219,17772.475,178.506,1.004395842
320740,17760.544,1050.094,5.912510338
290410,17752.403,10.417,0.05867938
722240,17694.091,14.818,0.083745472
321210,17665.196,3.221,0.018233593
847619,17618.302,200.571,1.138424123
853529,17599.974,39.785,0.22605147
481930,17584.292,2386.99,13.57455848
843020,17566.079,0.41,0.002334044
860730,17524.416,19.109,0.10904215
870423,17519.425,1212.388,6.920249951
481830,17503.81,67.626,0.386350172
860721,17469.593,2.292,0.013119939
843710,17432.984,1538.047,8.822626121
160420,17391.114,1245.245,7.160237119
380840,17364.58,950.721,5.475058999
570231,17312.818,365.834,2.113081764
550130,17308.015,,
290539,17307.409,657.133,3.796830594
290960,17291.691,818.441,4.73314611
300120,17247.293,40.944,0.237393775
845390,17205.352,74.227,0.431418084
620349,17194.752,35.887,0.208709029
821193,17183.132,20.444,0.118977146
293690,17173.798,311.899,1.816132925
291470,17133.498,16.346,0.095403752
40490,17104.181,18.436,0.107786511
701321,17091.012,22.892,0.133941747
310100,16916.56,4299.218,25.4142568
903110,16860.101,95.275,0.565091514
842840,16859.959,,
860712,16839.565,,
530929,16810.314,9.495,0.056483181
283210,16792.973,1.761,0.010486529
481420,16792.664,712.601,4.243525625
940560,16772.88,270.469,1.61253762
270710,16748.651,7966.981,47.56789666
490110,16714.725,938.68,5.615886591
722840,16710.608,,
310280,16696.775,5230.415,31.32589976
400291,16693.502,0.755,0.004522718
400241,16692.97,,
480510,16581.432,,
621710,16424.883,32.148,0.195727422
270900,16396.822,,
853510,16383.902,18.589,0.113458931
853221,16367.525,40.739,0.248901407
330430,16360.889,484.134,2.959093482
490700,16292.394,3042.434,18.67395301
860791,16250.583,909.819,5.59868529
291639,16238.024,300.478,1.850459145
870333,16227.153,53.925,0.332313376
291229,16203.197,3.667,0.022631336
721440,16176.461,53.651,0.331660924
392030,16159.089,153.428,0.949484219
910211,16158.733,446.146,2.761020929
701820,16150.285,58.549,0.36252611
283327,16148.315,20.128,0.124644584
340120,16146.549,1294.266,8.015743798
230120,16069.959,9.817,0.061089142
902410,16064.954,905.168,5.634426342
400599,16028.655,20.648,0.128819293
400249,16012.579,,
580135,15983.471,190.265,1.190385993
847439,15964.906,41.458,0.25968208
850940,15963.451,1266.5,7.93374816
630251,15951.136,22.868,0.14336283
381710,15948.243,27.449,0.172113003
760310,15898.48,2.142,0.013472986
480830,15858.599,2.26,0.014250944
390910,15798.754,148.183,0.937941055
340420,15765.237,788.973,5.004510874
700719,15760.493,184.545,1.170934183
620299,15721.235,75.544,0.480522046
844851,15716.926,2.136,0.013590444
920930,15710.945,19.588,0.124677414
283329,15708.846,317.988,2.024260725
621210,15704.845,147.147,0.936952896
540331,15692.279,,
844340,15677.868,107.838,0.687835872
261100,15669.672,8.812,0.056236021
291611,15666.821,1292.58,8.250429363
841581,15660.221,979.129,6.252331943
844630,15614.399,54.38,0.348268287
560749,15436.315,298.478,1.933609155
151913,15431.791,3117.079,20.19907475
282560,15420.772,6.081,0.039433823
960840,15397.397,0.228,0.00148077
630392,15397.16,1611.608,10.46691728
701610,15366.521,14.835,0.096541045
290314,15342.714,480.42,3.131258264
390760,15320.498,1774.061,11.57965622
844790,15312.627,3.341,0.021818595
901410,15311.982,1727.01,11.2788142
844519,15243.799,,
844859,15108.304,10.725,0.070987452
610210,15097.272,25.919,0.171680023
845690,15076.34,689.538,4.573643205
620343,15067.742,81.253,0.539251336
700711,15041.468,548.628,3.64743654
70960,15029.206,14807.849,98.5271544
560210,14980.47,1062.476,7.092407648
854710,14976.021,168.137,1.122708094
920790,14935.512,1298.889,8.696648632
130231,14890.542,11.231,0.075423715
330113,14854.212,39.583,0.266476606
680300,14818.942,7.03,0.047439284
80212,14818.078,,
284190,14785.79,3219.769,21.77610395
21011,14775.757,,
690490,14764.702,17.062,0.115559393
530911,14718.356,482.162,3.275922936
330710,14717.411,200.361,1.361387543
830170,14705.469,32.883,0.223610685
790400,14696.794,,
293340,14696.689,1.089,0.007409832
293213,14667.084,376.301,2.565615633
291830,14660.039,127.959,0.872842153
721190,14651.464,18.999,0.129673048
391721,14599.45,661.451,4.530656977
570310,14596.473,5903.298,40.44331805
481200,14594.65,28.098,0.192522602
283630,14578,3.139,0.021532446
847090,14569.61,233.529,1.602850042
848280,14556.545,108.144,0.742923544
620451,14539.251,7.712,0.053042622
390311,14537.59,25.362,0.174458077
420299,14521.332,1142.388,7.86696427
293890,14505.705,153.85,1.060617185
871499,14502.038,962.925,6.639928816
730723,14483.192,184.834,1.276196573
741122,14434.575,54.573,0.378071401
290522,14431.582,654.463,4.534935948
580110,14423.456,5527.073,38.32003231
482370,14419.842,161.15,1.117557321
841121,14379.692,,
900220,14375.565,151.546,1.054191609
200110,14367.831,70.307,0.489336212
570490,14365.641,7636.055,53.15498974
380991,14336.642,1666.612,11.62484214
732399,14324.093,257.013,1.794270674
390940,14233.763,31.753,0.223082259
293219,14224.614,266.113,1.870792417
841630,14218.116,,
442090,14012.898,18.459,0.13172864
441900,14002.069,178.387,1.274004577
283321,13980.937,31.928,0.228368099
283090,13952.607,2.028,0.014534918
850421,13937.449,30.266,0.217155952
400299,13936.367,51.329,0.368309761
842541,13894.526,262.613,1.890046483
291423,13856.304,550.736,3.974624113
920994,13815.072,1183.808,8.568960046
381400,13783.504,2163.261,15.69456504
841311,13769.057,117.512,0.853449877
610441,13761.226,8.45,0.061404413
630120,13739.275,31.11,0.226431162
230310,13722.056,1270.987,9.26236564
160412,13706.955,293.516,2.14136546
731021,13697.959,97.318,0.710456207
291714,13687.237,,
270720,13674.96,,
282590,13641.537,47.493,0.348149919
200990,13619.942,841.744,6.180231898
60491,13609.599,1295.67,9.520265807
840140,13605.825,,
841090,13594.145,13.783,0.101389238
840733,13560.207,2.81,0.020722398
480540,13546.204,9.239,0.068203609
740811,13529.826,136.245,1.006997429
200520,13503.355,1280.158,9.480295823
831000,13494.821,41.223,0.305472744
621020,13492.51,25.591,0.189668194
291821,13396.921,,
290311,13386.592,111.299,0.83142147
360410,13378.69,,
844819,13374.565,30.91,0.23111032
731823,13361.283,38.691,0.289575485
90122,13317.077,442.334,3.321554723
330190,13287.547,46.115,0.347054276
120799,13255.19,2402.702,18.12649988
290541,13254.437,461.526,3.482049068
283529,13235.251,103.201,0.779743429
510710,13138.827,4.228,0.032179433
843353,13107.255,2167.824,16.53911517
900661,13105.224,,
732010,13064.375,1180.461,9.035725016
240399,13057.512,,
292620,13025.564,,
721250,13010.518,128.31,0.986202087
620690,13010.067,10.355,0.079592211
701690,13002.225,106.238,0.817075539
810199,13001.403,207.294,1.594397159
120791,12967.35,5698.979,43.9486788
285000,12950.921,47.756,0.368745976
961390,12946.624,14.83,0.114547236
20629,12933.682,864.591,6.684801745
610463,12919.732,108.248,0.837850197
840619,12905.738,,
400211,12854.218,89.876,0.699194615
841840,12834.513,2880.954,22.44692884
591140,12790.9,1.845,0.014424317
284290,12784.612,7.403,0.057905551
691090,12783.359,193.723,1.515431116
482190,12783.266,1414.678,11.06663978
481490,12778.991,1620.607,12.68180719
846791,12765.439,0.667,0.005225046
843780,12743.946,64.777,0.508296253
291819,12734.384,1384.075,10.86880213
481031,12706.991,9.938,0.078208917
293212,12704.71,311.117,2.448831969
700910,12689.385,34.843,0.274583835
844511,12657.397,2.722,0.021505212
854610,12652.015,16.488,0.130319163
853224,12647.864,591.098,4.673500601
810590,12636.74,8.308,0.065744804
290330,12626.629,3447.937,27.30686868
200551,12616.446,161.818,1.282595748
790790,12608.943,530.555,4.207767455
621142,12589.003,63.183,0.50189042
511219,12527.739,26.638,0.212632144
294130,12513.738,,
151620,12508.907,263.931,2.109944538
441700,12486.99,80.291,0.642997232
843352,12486.507,9.352,0.074896847
321310,12441.845,791.211,6.359273886
90111,12430.36,109.308,0.879363108
160414,12407.747,419.638,3.382064447
283324,12405.972,351.336,2.831990915
590900,12391.651,232.026,1.872438144
551229,12390.8,19.386,0.156454789
950420,12380.408,828.515,6.692146172
420229,12362.973,44.825,0.362574601
401150,12355.635,43.432,0.351515725
844720,12336.77,,
680710,12317.637,70.226,0.570125585
741820,12303.362,2.988,0.024286045
844530,12298.296,,
450490,12288.985,193.143,1.571675773
291419,12265.671,135.577,1.105337001
482360,12253.029,120.599,0.984238265
520710,12206.334,52.509,0.430178299
854519,12179.062,291.676,2.394897078
621133,12170.733,39.778,0.326833232
30333,12168.985,12088.38,99.33761937
845720,12148.887,,
800700,12143.47,1748.241,14.39655222
854089,12140.537,216.499,1.783273672
230230,12128.239,23.816,0.196368162
550340,12126.586,85.865,0.70807233
845290,12087.67,63.7,0.526983281
600230,12066.233,44.565,0.369336478
392640,11971.122,4310.102,36.00416068
291570,11961.109,984.887,8.234077626
391590,11954.243,330.299,2.76302732
630492,11951.686,130.026,1.087930188
960820,11918.715,22.76,0.190960183
847432,11895.768,,
440799,11866.01,1033.944,8.713493415
940592,11838.08,140.473,1.18661979
741300,11824.732,463.722,3.921627991
830520,11814.958,32.939,0.278790665
621790,11802.019,8.202,0.069496584
740822,11782.356,16.573,0.140659474
760900,11776.304,486.826,4.133945591
291814,11758.884,16.771,0.142624079
270600,11746.792,,
760692,11724.063,1115.419,9.513928746
701939,11717.907,723.041,6.17039374
844520,11716.023,6.889,0.058799816
821191,11692.094,167.443,1.432104463
390422,11681.611,107.562,0.920780533
681091,11669.309,116.25,0.996202946
741012,11623.89,2210.548,19.01728251
721911,11595.386,7.888,0.068027058
282731,11580.31,4319.126,37.29715353
390791,11578.998,519.306,4.484895843
722510,11570.456,,
640699,11569.529,104.516,0.90337299
844250,11545.502,362.704,3.141517796
70700,11541.366,584.315,5.062788928
900390,11540.029,15.804,0.136949396
722090,11534.571,13.388,0.116068469
844240,11506.106,2031.766,17.65815472
291720,11476.517,0.497,0.004330582
382350,11476.512,208.819,1.81953367
400910,11468.457,215.455,1.878674699
950619,11467.155,13.532,0.118006602
293940,11452.1,,
721931,11443.452,,
620530,11441.667,45.319,0.396087388
853229,11433.261,228.988,2.002823167
840729,11346.526,1.086,0.009571211
691010,11316.422,68.361,0.604086698
850134,11287.729,14.024,0.124241112
846890,11261.14,282.3,2.506850994
621111,11245.873,8.663,0.077032703
721810,11240.791,65.346,0.581329196
840490,11221.383,16.281,0.145089068
390610,11169.011,852.025,7.628473103
283522,11162.105,5.188,0.046478688
842630,11160.03,160.987,1.442531965
40130,11125.461,13.442,0.12082196
761210,11117.608,3.986,0.035853036
160416,11109.204,496.104,4.465702493
392210,11105.412,254.039,2.287524317
200791,11101.61,21.614,0.194692482
871491,11081.98,125.474,1.132234492
901020,11060.969,186.514,1.686235627
540710,11060.199,731.902,6.617439704
392290,11052.789,1188.613,10.75396445
900791,11039.762,156.29,1.415700809
91099,11029.777,72.261,0.655144705
722691,11024.835,0.216,0.001959213
611120,11024.644,241.952,2.194646829
840290,11014.973,485.135,4.404323097
611710,11014.063,12.495,0.113445874
851631,10995.029,19.201,0.174633464
890600,10994.519,174.932,1.591083703
640320,10988.2,33.779,0.307411587
900699,10982.749,563.167,5.127741697
281520,10982.202,2.644,0.024075318
340590,10968.52,168.682,1.537873843
721719,10962.357,35.628,0.325003099
847920,10959.543,547.412,4.994843307
240120,10950.979,,
290129,10940.774,17.558,0.160482247
540110,10896.874,1299.734,11.92758584
940429,10895.468,80.652,0.74023438
51000,10875.942,220.761,2.029810383
510210,10860.384,,
391530,10858.572,31.562,0.290664371
845140,10829.77,170.431,1.573726866
281511,10820.811,0.001,9.24E-06
151610,10813.772,,
590610,10795.303,123.09,1.140218112
830910,10792.926,0.056,0.000518858
851310,10787.093,140.831,1.305550995
540232,10782.833,45.636,0.423228293
711320,10781.3,38.865,0.360485285
820310,10778.311,56.869,0.527624412
732183,10744.501,9.494,0.088361479
151211,10722.654,779.741,7.27190302
680223,10721.948,11.774,0.109812135
640510,10672.756,1.729,0.016200127
20230,10669.04,8250.858,77.3345868
680229,10662.042,7.823,0.073372437
291512,10651.007,651.688,6.118557616
741121,10644.517,0.567,0.005326686
252620,10643.434,5737.254,53.90416289
722860,10614.799,2.065,0.019453972
630499,10604.123,51.144,0.482302968
890310,10599.762,190.109,1.793521402
480890,10598.159,38.325,0.36161941
251990,10584.414,112.039,1.058528134
845521,10572.678,,
291816,10546.718,,
620199,10546.454,60.569,0.574306776
81340,10538.65,17.341,0.164546692
820780,10534.067,78.11,0.741498986
441300,10481.708,23.366,0.222921684
845310,10476.416,581.976,5.555105868
551529,10437.062,0.379,0.00363129
961100,10413.049,11.525,0.110678438
392340,10407.12,483.138,4.642379448
570259,10387.969,809.139,7.789193441
846249,10381.536,2107.338,20.29890375
845620,10381.437,10.074,0.097038589
20649,10372.05,109.6,1.056685997
282720,10361.226,770.931,7.440538407
400690,10353.444,29.969,0.289459237
401220,10335.355,2382.194,23.0489809
290621,10307.103,4718.448,45.7786053
851240,10290.103,397.924,3.867055558
830300,10289.999,987.436,9.596074791
480990,10256.134,8780.565,85.61281473
321100,10255.431,20.83,0.203111893
430390,10249.712,7.289,0.071114193
920510,10233.897,1583.028,15.46847696
190510,10215.667,129.56,1.268248074
731519,10180.983,401.585,3.944461944
600220,10174.536,2.295,0.022556311
70310,10158.825,4871.977,47.95807586
540220,10157.642,358.429,3.528663444
890790,10153.706,1883.356,18.54845906
611592,10133.269,43.825,0.432486298
610449,10131.74,11.29,0.111431995
320641,10120.902,32.375,0.319882556
570330,10104.165,6372.701,63.07004092
961490,10098.45,450.229,4.458397081
920992,10048.061,106.403,1.058940625
90240,10026.537,42.129,0.420174982
731449,10023.078,178.884,1.78472122
290369,10015.095,104.142,1.039850346
350710,9980.151,133.504,1.337695191
401610,9972.736,409.881,4.110015546
460210,9962.552,148.684,1.492428848
820240,9953.43,2.461,0.024725145
690510,9950.739,8.617,0.086596583
740311,9899.654,51.235,0.51754334
845969,9893.012,329.874,3.334414231
920991,9878.474,10.945,0.110796465
821300,9873.861,179.109,1.813971252
853661,9867.027,331.61,3.360789425
846040,9862.433,60.375,0.612171459
160510,9835.907,59.334,0.603238725
841210,9835.487,12.251,0.12455916
870290,9834.095,,
200559,9815.566,1261.696,12.85403205
110412,9788.983,4.588,0.046869016
441400,9765.734,22.524,0.230643186
851539,9725.912,652.752,6.711473433
721070,9721.444,2168.602,22.30740618
830790,9718.728,1780.629,18.32162604
400811,9711.167,2207.693,22.73354994
721590,9686.981,23.079,0.238247603
732113,9672.244,67.222,0.69499901
390440,9666.48,127.038,1.314211585
846019,9660.425,2447.232,25.33255007
820420,9645.641,848.077,8.792334278
170210,9628.901,8183.798,84.99202557
961800,9623.49,244.886,2.544669346
621112,9613.748,3.261,0.033920173
293625,9610.077,7294.851,75.9083512
821520,9610.046,35.871,0.373265643
820299,9578.924,207.292,2.164042642
441840,9574.915,,
611511,9562.773,54.311,0.567941956
253090,9562.175,300.528,3.142883288
80290,9554.63,164.892,1.725781113
71230,9553.968,6.959,0.072838846
80240,9548.939,38.217,0.400222475
701400,9509.776,19.765,0.207838755
720843,9498.645,134.734,1.418454948
920290,9482.264,235.572,2.484343402
844831,9409.271,1637.794,17.40617312
310229,9402.866,355.026,3.775721147
961320,9401.85,151.703,1.613544143
845110,9400.476,2.37,0.025211489
901780,9399.636,232.234,2.470670141
392114,9392.433,17.498,0.186298907
853010,9353.341,11.77,0.125837388
570500,9320.972,715.562,7.676903224
480452,9313.044,,
291412,9287.072,9170.43,98.74403903
851640,9264.756,7.992,0.086262391
441520,9237.677,1209.285,13.09079112
846810,9237.58,25.481,0.275840642
681120,9235.58,8.063,0.087303667
940550,9228.67,142.981,1.549313173
290919,9220.554,1422.104,15.42319475
846880,9212.804,34.982,0.379710672
292149,9197.99,2.623,0.0285171
391610,9168.389,55.657,0.607053213
441199,9162.595,,
851020,9157.311,16.763,0.183055921
630419,9117.179,4.954,0.054336983
511211,9083.773,0.298,0.003280575
392620,9074.521,29.104,0.320722163
700100,9061.192,,
481140,9049.711,6.7,0.074035513
570390,9013.157,867.32,9.622821393
810430,9012.952,114.395,1.269228994
293626,9004.529,3515.392,39.04026518
481890,8989.395,166.244,1.849334688
180310,8983.005,2543.62,28.31591433
820190,8982.163,679.424,7.564146854
940591,8979.836,31.299,0.348547568
810420,8978.208,206.739,2.302675545
560221,8969.09,298.8,3.331441651
690911,8957.488,53.42,0.596372554
282619,8953.392,7.479,0.083532587
291632,8930.279,,
200600,8902.682,750.295,8.427741213
761100,8859.831,4599.669,51.91599027
741810,8836.403,14.084,0.159386121
20220,8808.082,7897.314,89.65986011
81210,8804.711,,
670420,8803.454,97.18,1.103884907
611490,8796.618,3.588,0.040788403
442010,8768.585,244.549,2.788922044
121299,8756.611,,
910129,8748.104,31.915,0.364821909
320190,8741.698,,
760410,8726.648,31.389,0.359691373
291533,8715.243,,
843311,8628.927,35.563,0.41213699
720821,8621.391,3797.976,44.05293763
721631,8597.719,9.982,0.116100561
560819,8594.348,69.728,0.811323907
810910,8593.667,110.958,1.291160107
901730,8562.575,215.971,2.522266958
843910,8549.426,11.988,0.14021994
610590,8530.83,6.886,0.080718992
720230,8527.238,,
846130,8521.918,,
820330,8457.538,14.438,0.170711618
550190,8447.142,,
853223,8442.886,22.043,0.26108371
500720,8440.656,1.021,0.012096216
611599,8423.801,11.088,0.131627041
21090,8390.618,0.343,0.004087899
761490,8378.067,0.051,0.000608732
580136,8375.256,47.919,0.572149675
845229,8373.744,2836.209,33.87026162
293624,8338.975,4910.151,58.88194892
880400,8327.107,1569.644,18.84981183
283421,8320.145,128.77,1.547689373
291813,8314.263,,
843319,8312.926,,
30372,8304.625,214.93,2.588075922
620333,8292.2,14.656,0.17674441
843590,8280.735,65.98,0.796789174
281290,8273.264,5.547,0.067047298
210130,8270.678,1364.464,16.49760757
590290,8269.995,25.862,0.312720866
842320,8267.856,1500.554,18.14925175
741129,8245.712,11.929,0.144669132
821599,8229.055,37.974,0.461462464
382000,8216.994,164.828,2.005940372
611593,8212.601,30.211,0.367861534
850240,8200.894,236.294,2.881320012
610469,8193.702,5.963,0.072775407
291450,8147.424,2.893,0.035508156
130190,8147.322,2.231,0.027383231
701331,8113.828,18.669,0.230088683
820140,8113.304,53.85,0.663724668
321000,8088.755,973.055,12.02972522
440791,8077.026,3010.45,37.27176315
290312,8059.057,12.022,0.149173781
730810,8053.375,271.115,3.366476788
844832,8025.785,333.545,4.155917459
846029,7967.047,120.539,1.512969611
200911,7961.379,0.914,0.011480423
160419,7958.713,676.825,8.504201622
870321,7955.252,114.822,1.443348369
50690,7911.528,4448.804,56.23191879
790111,7896.829,10.156,0.128608585
30799,7890.206,530.001,6.717201046
690290,7879.389,169.523,2.151473928
846039,7863.305,106.54,1.354901024
950590,7859.457,422.912,5.380931533
610343,7837.226,29.152,0.371968347
610620,7827.34,15.98,0.204156201
630259,7823.181,258.509,3.304397533
440200,7817.697,5223.904,66.82152046
270740,7796.341,,
400819,7760.695,1762.311,22.70815951
847611,7750.822,60.73,0.783529799
151710,7735.792,475.536,6.147218022
830820,7728.745,154.625,2.000648229
130212,7724.353,4.907,0.063526356
550200,7723.862,,
790500,7689.335,311.87,4.055877394
845899,7673.941,8.917,0.116198444
610130,7647.39,27.229,0.356056118
853210,7626.497,61.54,0.806923546
100590,7612.287,34.665,0.4553822
240210,7602.064,334.249,4.396819074
291823,7585.46,264.631,3.488661202
30223,7571.2,1658.391,21.90393861
